datum;nachname;anzahl;jahr
2013-12-31;Klemensberger;4;2013
2012-12-31;Bartocha;6;2012
2012-12-31;Decrauzat;6;2012
2018-12-31;Uthayashankar;6;2018
2018-12-31;Bourquin;8;2018
2018-12-31;Döhn;4;2018
2017-12-31;Gangis;4;2017
2011-12-31;Notter;20;2011
2019-12-31;Mammone;6;2019
2022-12-31;Cavaleri;12;2022
2020-12-31;Rusconi;8;2020
2014-12-31;Kalla;4;2014
2013-12-31;Krüger;30;2013
2020-12-31;Weckerle;4;2020
2020-12-31;Büyüksoy;5;2020
2013-12-31;Cartelli;6;2013
2021-12-31;Thieme;8;2021
2019-12-31;Creeden;4;2019
2012-12-31;Edelmann;12;2012
2013-12-31;Oprandi;7;2013
2021-12-31;Wiedmer;27;2021
2017-12-31;Lecoultre;6;2017
2012-12-31;Clavadetscher;6;2012
2014-12-31;Hugentobler;14;2014
2013-12-31;Gütersloh;4;2013
2016-12-31;Fisch;10;2016
2017-12-31;Altun;13;2017
2011-12-31;Mollet;7;2011
2020-12-31;Jenal;9;2020
2014-12-31;Ölcer;4;2014
2015-12-31;Bächle;11;2015
2015-12-31;Demirci;24;2015
2016-12-31;Ringger;5;2016
2018-12-31;Gantenbein;14;2018
2014-12-31;Baazzi;4;2014
2022-12-31;Sivarajah;9;2022
2022-12-31;Illi;6;2022
2018-12-31;Brefin;4;2018
2017-12-31;Latscha;11;2017
2013-12-31;Appenzeller;4;2013
2017-12-31;D'Ambrosio;20;2017
2016-12-31;Leibundgut;28;2016
2015-12-31;Schubiger;23;2015
2022-12-31;Emektar;7;2022
2018-12-31;Vonarb;5;2018
2021-12-31;Suna;8;2021
2015-12-31;Zilkifli;4;2015
2016-12-31;Springer;8;2016
2015-12-31;Behrendt;10;2015
2012-12-31;Walder;23;2012
2015-12-31;Linsenmann;6;2015
2019-12-31;Raphael;4;2019
2019-12-31;Bossard;17;2019
2013-12-31;Frösch;4;2013
2021-12-31;Repas;4;2021
2015-12-31;Andresen;5;2015
2019-12-31;Farkas;16;2019
2012-12-31;Ramseyer;22;2012
2015-12-31;Ehrenbolger;4;2015
2013-12-31;Tirendi;36;2013
2020-12-31;Hage;4;2020
2019-12-31;Viret;4;2019
2020-12-31;Paris;13;2020
2019-12-31;Jukic;15;2019
2015-12-31;Formica;6;2015
2014-12-31;Kronenberg;23;2014
2011-12-31;Rizzi;4;2011
2018-12-31;Ehrismann;7;2018
2017-12-31;Quiroz;7;2017
2020-12-31;Lässer;9;2020
2013-12-31;Pekez;5;2013
2022-12-31;Monnerat;9;2022
2016-12-31;Eberle;48;2016
2013-12-31;Ciçek;7;2013
2019-12-31;Arasimavicius;4;2019
2017-12-31;Mendieta;4;2017
2012-12-31;Dieudonné;5;2012
2020-12-31;Wäch;5;2020
2021-12-31;Nikulski;4;2021
2017-12-31;Brun;45;2017
2018-12-31;Jose;8;2018
2018-12-31;Schwander;25;2018
2017-12-31;Rösti;5;2017
2014-12-31;Feusi;10;2014
2018-12-31;Schmidli;36;2018
2011-12-31;Yurdagül;5;2011
2016-12-31;Nasufi;4;2016
2021-12-31;Seoane;6;2021
2022-12-31;Ivanec;4;2022
2014-12-31;Rupp;25;2014
2011-12-31;Leber;13;2011
2016-12-31;Varrin;5;2016
2012-12-31;Blank;29;2012
2015-12-31;Semiz;4;2015
2020-12-31;Klaus;23;2020
2022-12-31;Segmüller;5;2022
2021-12-31;Trieu;6;2021
2018-12-31;Alic;11;2018
2021-12-31;Stähle;4;2021
2011-12-31;Siebenpfund;7;2011
2021-12-31;Nergiz;16;2021
2011-12-31;Grossglauser;7;2011
2017-12-31;Mazzamati;9;2017
2018-12-31;Helke;5;2018
2021-12-31;Vadalà;6;2021
2012-12-31;Sabedini;6;2012
2020-12-31;Buso;4;2020
2014-12-31;Bektesi;36;2014
2014-12-31;do Nascimento;4;2014
2019-12-31;Schnellmann;8;2019
2017-12-31;Nikitine;4;2017
2017-12-31;Hellstern;18;2017
2018-12-31;Mark;13;2018
2020-12-31;Cadosch;12;2020
2020-12-31;Polymeras;5;2020
2018-12-31;Nigam;5;2018
2015-12-31;Gehrig;49;2015
2022-12-31;Kamga;5;2022
2014-12-31;Gullo;7;2014
2014-12-31;Tulic;4;2014
2011-12-31;Tosun;19;2011
2019-12-31;Mema;4;2019
2015-12-31;Bollhalder;7;2015
2012-12-31;Nager;5;2012
2014-12-31;Thieme;4;2014
2020-12-31;Mc Bride;7;2020
2016-12-31;Teimouri;22;2016
2019-12-31;Meury;33;2019
2022-12-31;Puvirathan;4;2022
2018-12-31;Kocayildiz;10;2018
2018-12-31;Brubacher;6;2018
2022-12-31;Kuzucu;6;2022
2021-12-31;Bron;6;2021
2013-12-31;Zehnder;77;2013
2019-12-31;Cagan;6;2019
2012-12-31;Okomor;4;2012
2016-12-31;Castiglioni;6;2016
2018-12-31;Buchwieser;5;2018
2019-12-31;Royde;5;2019
2013-12-31;Vasquez;6;2013
2016-12-31;Lannen;4;2016
2022-12-31;Behrendt;12;2022
2020-12-31;Borst;4;2020
2021-12-31;Spychiger;8;2021
2011-12-31;Huggel;8;2011
2012-12-31;Dratva;5;2012
2022-12-31;Lachenmeier;40;2022
2016-12-31;Le;54;2016
2022-12-31;Ribi;20;2022
2018-12-31;Schulze;35;2018
2018-12-31;Ehret;26;2018
2019-12-31;Schmassmann;30;2019
2015-12-31;Freeland;8;2015
2018-12-31;Curschellas;8;2018
2022-12-31;Vock;16;2022
2021-12-31;Theuer;8;2021
2015-12-31;Theilmann;5;2015
2016-12-31;Ghaffarnejad;4;2016
2021-12-31;Ettwig;4;2021
2019-12-31;Messerli;39;2019
2022-12-31;Abdula;18;2022
2022-12-31;Yu;14;2022
2011-12-31;Stähelin;62;2011
2017-12-31;Kretzschmar;9;2017
2011-12-31;Waziri;6;2011
2013-12-31;Yelögrü;9;2013
2011-12-31;Obrero;4;2011
2018-12-31;Fenner;8;2018
2022-12-31;Fazio;11;2022
2019-12-31;Trimpin;4;2019
2018-12-31;Lau;9;2018
2018-12-31;Uka;5;2018
2020-12-31;Zintgraf;4;2020
2021-12-31;Packter;6;2021
2015-12-31;Riat;4;2015
2021-12-31;Campbell;8;2021
2020-12-31;Emir;4;2020
2016-12-31;Zubler;5;2016
2016-12-31;Walser;25;2016
2020-12-31;Karlin;8;2020
2018-12-31;Rodrigues;123;2018
2016-12-31;Lehner;29;2016
2019-12-31;Chafiq;4;2019
2014-12-31;Molle;4;2014
2011-12-31;Cornut;4;2011
2017-12-31;Beining;5;2017
2013-12-31;Weissen;10;2013
2011-12-31;Böing;4;2011
2015-12-31;Aleksic;24;2015
2011-12-31;Miele;10;2011
2018-12-31;Perrin;10;2018
2013-12-31;Lim;15;2013
2021-12-31;Bruce;6;2021
2020-12-31;Rosario;9;2020
2021-12-31;Aguirre;9;2021
2017-12-31;Ceylan;30;2017
2014-12-31;Preisig;12;2014
2012-12-31;Nunes;24;2012
2012-12-31;Haberthür;34;2012
2016-12-31;Kilinç;6;2016
2014-12-31;Matéfi;6;2014
2014-12-31;Sörensen;4;2014
2021-12-31;Brentini;6;2021
2018-12-31;Trigo;4;2018
2016-12-31;Schrank;6;2016
2014-12-31;Borkholz;4;2014
2016-12-31;Mitic;16;2016
2011-12-31;Acikgöz;4;2011
2022-12-31;Aloe;4;2022
2012-12-31;Brungard;4;2012
2019-12-31;Lamprecht;5;2019
2020-12-31;Soghbatyan;4;2020
2014-12-31;Signorell;6;2014
2017-12-31;Norman;4;2017
2019-12-31;Aruni;7;2019
2015-12-31;Balsiger;20;2015
2014-12-31;Kathiresu;5;2014
2016-12-31;Ruggieri;5;2016
2021-12-31;Räuftlin;4;2021
2014-12-31;Lichtenberg;4;2014
2012-12-31;Eha;8;2012
2016-12-31;Puginier;5;2016
2012-12-31;Volic;7;2012
2021-12-31;Aldemir;9;2021
2020-12-31;Babst;6;2020
2022-12-31;Santarelli;5;2022
2014-12-31;Planche;10;2014
2016-12-31;Amsler;34;2016
2022-12-31;Muff;8;2022
2015-12-31;Bechtel;11;2015
2014-12-31;von Rosen;4;2014
2015-12-31;Yulaf;11;2015
2021-12-31;Dietschy;10;2021
2022-12-31;Behner;4;2022
2016-12-31;Sureshharan;4;2016
2022-12-31;Trachsel;45;2022
2019-12-31;Thiesen;4;2019
2017-12-31;Ondoua;5;2017
2021-12-31;Abu;16;2021
2022-12-31;Yesilirmak;4;2022
2022-12-31;Andreetti;5;2022
2022-12-31;Keck;8;2022
2020-12-31;Kansy;4;2020
2012-12-31;Kühnel;4;2012
2015-12-31;Wagner;216;2015
2020-12-31;Schweigler;21;2020
2020-12-31;Erdin;17;2020
2019-12-31;Jenny;71;2019
2019-12-31;Begic;6;2019
2021-12-31;Bellina;11;2021
2011-12-31;Klaric;4;2011
2014-12-31;Schnell;31;2014
2016-12-31;Piazza;7;2016
2019-12-31;Heiz;8;2019
2019-12-31;Canova;11;2019
2018-12-31;Attenhofer;5;2018
2018-12-31;Raone;6;2018
2016-12-31;N'Gom;4;2016
2019-12-31;Macharia;4;2019
2015-12-31;Muralinadesan;4;2015
2015-12-31;Korte;5;2015
2011-12-31;Lazarevic;34;2011
2021-12-31;Nieves;8;2021
2013-12-31;Lüthy;39;2013
2012-12-31;Engesser;5;2012
2015-12-31;Deantoni;5;2015
2021-12-31;Stücker;4;2021
2017-12-31;Conteh;5;2017
2016-12-31;Göttin;7;2016
2013-12-31;Andenmatten;4;2013
2019-12-31;Hötzenauer;5;2019
2014-12-31;Rossetti;11;2014
2017-12-31;Koob;6;2017
2022-12-31;Ismailji;10;2022
2012-12-31;Erismann;25;2012
2016-12-31;Vorburger;5;2016
2015-12-31;Selmani;35;2015
2016-12-31;Knäble;4;2016
2013-12-31;Joseph;16;2013
2011-12-31;Lauscher;4;2011
2020-12-31;Nikolla;12;2020
2013-12-31;Stamenkov;4;2013
2011-12-31;Ramljak;6;2011
2012-12-31;Werz;6;2012
2020-12-31;Menghrani;4;2020
2021-12-31;Kabashi;5;2021
2016-12-31;Rinaldo;4;2016
2019-12-31;Montoro;4;2019
2018-12-31;Rauschenbach;4;2018
2013-12-31;Antonetty;4;2013
2015-12-31;Schluchter;8;2015
2022-12-31;Fadayiro;4;2022
2012-12-31;Burkard;15;2012
2014-12-31;Yitik;4;2014
2016-12-31;Bühler;194;2016
2016-12-31;Ferati;24;2016
2017-12-31;Heusser;27;2017
2017-12-31;Di Mauro;5;2017
2017-12-31;Muhmenthaler;6;2017
2022-12-31;Kallen;5;2022
2016-12-31;Gölz;9;2016
2013-12-31;Bouzommita;4;2013
2017-12-31;Oegerli;5;2017
2015-12-31;Korb;4;2015
2016-12-31;Trifunovic;7;2016
2021-12-31;Bruder;13;2021
2019-12-31;Imark;4;2019
2016-12-31;Bandini;8;2016
2012-12-31;Kahl;4;2012
2012-12-31;Blatti;5;2012
2016-12-31;Schiess;18;2016
2013-12-31;Neu;8;2013
2021-12-31;Fürst;39;2021
2018-12-31;Jurt;9;2018
2011-12-31;Thum;6;2011
2022-12-31;Ammari;8;2022
2011-12-31;Rais;5;2011
2016-12-31;Santabarbara;4;2016
2021-12-31;Bucherer;10;2021
2020-12-31;Behrami;18;2020
2017-12-31;Puls;6;2017
2014-12-31;Eisenhart;8;2014
2013-12-31;Ramaj;8;2013
2016-12-31;Krljar;5;2016
2021-12-31;Sasse;9;2021
2021-12-31;Kathiresu;5;2021
2014-12-31;Okolic;5;2014
2014-12-31;Masin;4;2014
2019-12-31;Stöckli;94;2019
2014-12-31;Wiedmer;43;2014
2012-12-31;Vidensky;4;2012
2017-12-31;Mattera;12;2017
2011-12-31;Sermaxhaj;5;2011
2014-12-31;Hans;8;2014
2012-12-31;Kondo;5;2012
2019-12-31;Brito;34;2019
2015-12-31;Künzel;11;2015
2012-12-31;Ecsédi;6;2012
2015-12-31;Taylor;8;2015
2020-12-31;Blume;8;2020
2011-12-31;Anderson;9;2011
2016-12-31;von Hornstein;7;2016
2013-12-31;Schalbetter;6;2013
2021-12-31;Balasubramanjam;4;2021
2011-12-31;Media;4;2011
2014-12-31;Kovaci;21;2014
2021-12-31;Sinnathamby;6;2021
2015-12-31;Riesterer;4;2015
2018-12-31;Lambelet;8;2018
2016-12-31;Krzemnicki;6;2016
2015-12-31;Faass;4;2015
2014-12-31;Catalano;11;2014
2020-12-31;Memeti;54;2020
2015-12-31;Fercher;7;2015
2011-12-31;Ballarin;5;2011
2018-12-31;Bonilla;4;2018
2012-12-31;Pratschke;4;2012
2018-12-31;Köstel;4;2018
2013-12-31;Berner;21;2013
2020-12-31;Bucolo;6;2020
2015-12-31;Gankaiventhan;5;2015
2013-12-31;Vetter;47;2013
2016-12-31;Araya;8;2016
2021-12-31;Bantleon;4;2021
2018-12-31;Wiggermann;4;2018
2012-12-31;Reginella;6;2012
2012-12-31;Fratamico;6;2012
2017-12-31;Kocsis;8;2017
2020-12-31;Buess;87;2020
2014-12-31;Mittmann;5;2014
2018-12-31;Hoffmann;105;2018
2018-12-31;Wisniewski;5;2018
2014-12-31;Latino;4;2014
2014-12-31;Wyssen;5;2014
2014-12-31;Breitschmid;4;2014
2014-12-31;Sherpa;5;2014
2013-12-31;Kuentz;8;2013
2016-12-31;Bezler;5;2016
2021-12-31;Agatic;6;2021
2017-12-31;Höfler;11;2017
2017-12-31;Ouaili;6;2017
2016-12-31;Kljajic;4;2016
2013-12-31;Spinedi;4;2013
2011-12-31;Pohl;16;2011
2022-12-31;Ohakwe;5;2022
2017-12-31;Caroli;12;2017
2020-12-31;Haevel;5;2020
2012-12-31;Bürgin;189;2012
2014-12-31;Williner;5;2014
2011-12-31;Lucic;5;2011
2022-12-31;Napoli;11;2022
2014-12-31;Peterhans;9;2014
2019-12-31;Tsegay;6;2019
2017-12-31;Kocher;56;2017
2022-12-31;Coskun;29;2022
2018-12-31;Macherel;7;2018
2014-12-31;Malzacher;4;2014
2021-12-31;Schönenberger;47;2021
2015-12-31;Loppacher;8;2015
2015-12-31;Waltz;15;2015
2020-12-31;Salmanoglu;6;2020
2021-12-31;Boztosun;4;2021
2013-12-31;Lorenzi;6;2013
2012-12-31;Knaack;4;2012
2018-12-31;Liva;4;2018
2011-12-31;Kebene;5;2011
2019-12-31;Coche;4;2019
2013-12-31;Neziri;25;2013
2011-12-31;Brander;20;2011
2022-12-31;Träger;6;2022
2021-12-31;Wasmer;8;2021
2013-12-31;Schilter;6;2013
2021-12-31;Gülfidan;13;2021
2011-12-31;Beretta;7;2011
2022-12-31;Lunar;5;2022
2017-12-31;Bussfeld;4;2017
2015-12-31;Appel;9;2015
2016-12-31;Mahl;5;2016
2016-12-31;Bruckner;5;2016
2015-12-31;Jerotic;4;2015
2015-12-31;Schaeffer;9;2015
2011-12-31;Burkolter;11;2011
2019-12-31;Karabulut;23;2019
2017-12-31;Demirtok;21;2017
2012-12-31;Mehri;7;2012
2014-12-31;Grether;27;2014
2018-12-31;Mehrotra;6;2018
2016-12-31;Hohmann;4;2016
2020-12-31;Roggo;6;2020
2020-12-31;Golinac;6;2020
2018-12-31;Ritzi;5;2018
2019-12-31;van Geest;4;2019
2020-12-31;Singrasa;7;2020
2022-12-31;Kocyigit;9;2022
2020-12-31;Wahl;32;2020
2011-12-31;Jeger;45;2011
2011-12-31;Engelmann;10;2011
2012-12-31;Benzies;4;2012
2012-12-31;Rominger;4;2012
2022-12-31;Larosa;6;2022
2016-12-31;Hunter;13;2016
2013-12-31;Durak;4;2013
2022-12-31;Matti;4;2022
2012-12-31;Matter;49;2012
2022-12-31;Omer;6;2022
2016-12-31;Dos Anjos;4;2016
2019-12-31;Bender;28;2019
2015-12-31;Mulabdic;4;2015
2018-12-31;Zuberer;7;2018
2022-12-31;Di Iorio;4;2022
2015-12-31;Bogdanovic;21;2015
2021-12-31;De Bellis;4;2021
2021-12-31;Hüskes;11;2021
2015-12-31;Andreetti;7;2015
2014-12-31;Ivanovic;11;2014
2020-12-31;Byland;11;2020
2011-12-31;Sünbül;22;2011
2011-12-31;Lohmann;6;2011
2016-12-31;Bonassi;4;2016
2020-12-31;Kelp;5;2020
2017-12-31;Eskelinen;4;2017
2015-12-31;Veltman;5;2015
2012-12-31;Perler;6;2012
2017-12-31;Carfora;5;2017
2022-12-31;Krishnakumar;5;2022
2022-12-31;Ciraci;4;2022
2019-12-31;Paravac;4;2019
2013-12-31;Matiz;6;2013
2019-12-31;Haberthür;39;2019
2015-12-31;Ness;6;2015
2020-12-31;Lengsfeld;7;2020
2021-12-31;Zentriegen;6;2021
2015-12-31;Dërmaku;10;2015
2022-12-31;Thurner;4;2022
2020-12-31;Bisig;7;2020
2011-12-31;Kröger;4;2011
2012-12-31;Lämmle;14;2012
2020-12-31;Gänsbacher;4;2020
2016-12-31;Streit;31;2016
2013-12-31;Toussaint;4;2013
2018-12-31;Ritzmann;10;2018
2021-12-31;Weibel;62;2021
2019-12-31;Ermuth;4;2019
2019-12-31;Radosavljevic;10;2019
2014-12-31;Karatay;6;2014
2021-12-31;Blattner;17;2021
2017-12-31;Hamouche;5;2017
2011-12-31;Schuppli;15;2011
2016-12-31;Cordes;9;2016
2022-12-31;Rothenfluh;6;2022
2011-12-31;Kopyto;5;2011
2021-12-31;Matéfi;5;2021
2022-12-31;Quadri;4;2022
2018-12-31;Litscher;4;2018
2020-12-31;Beurret;9;2020
2022-12-31;Briem;5;2022
2017-12-31;Marantelli;4;2017
2014-12-31;Guler;4;2014
2022-12-31;Volken;7;2022
2011-12-31;Brucker;5;2011
2011-12-31;Kamber;49;2011
2013-12-31;Bürgler;15;2013
2018-12-31;Tosoni;4;2018
2016-12-31;Iacono;5;2016
2019-12-31;Kasikcier;5;2019
2013-12-31;Soghbatyan;4;2013
2021-12-31;Tafilaj;13;2021
2017-12-31;Vitellaro;7;2017
2018-12-31;Dirscherl;4;2018
2021-12-31;von Rosen;4;2021
2015-12-31;Bonhôte;9;2015
2021-12-31;Senn;164;2021
2015-12-31;Wassermann;16;2015
2012-12-31;Hasani;42;2012
2022-12-31;Wagner;216;2022
2019-12-31;Avanzini;12;2019
2017-12-31;El Saadoun;5;2017
2022-12-31;Doll;8;2022
2022-12-31;Oppliger;29;2022
2012-12-31;Raso;9;2012
2014-12-31;De Min;4;2014
2021-12-31;Krzywanski;4;2021
2017-12-31;Estavillo;4;2017
2022-12-31;Eyob;5;2022
2011-12-31;Wirtz;7;2011
2018-12-31;Ponti;4;2018
2020-12-31;D'Onghia;4;2020
2012-12-31;Ochsenbein;5;2012
2015-12-31;Akarsel;20;2015
2018-12-31;Corsi;4;2018
2019-12-31;Hilfer;4;2019
2015-12-31;Pfister;119;2015
2016-12-31;Friesen;5;2016
2011-12-31;Coston;5;2011
2017-12-31;Pancera;4;2017
2011-12-31;Hautekeete;4;2011
2022-12-31;Formica;6;2022
2013-12-31;Kuhny;7;2013
2018-12-31;Ziegler;76;2018
2020-12-31;Sanabria;5;2020
2016-12-31;Mauron;23;2016
2015-12-31;Ferreiro;10;2015
2020-12-31;Mindel;6;2020
2016-12-31;Damnjanovic;10;2016
2011-12-31;Basaric;5;2011
2015-12-31;Nützi;5;2015
2014-12-31;Nett;10;2014
2022-12-31;Bogazköy;4;2022
2014-12-31;Rakic;14;2014
2015-12-31;Ribi;23;2015
2012-12-31;Riesen;18;2012
2022-12-31;Schär;88;2022
2018-12-31;Kemp;4;2018
2012-12-31;Laszlo;10;2012
2013-12-31;Brombacher;11;2013
2018-12-31;Lecomte;5;2018
2022-12-31;Heudtlass;4;2022
2016-12-31;Dinu;5;2016
2017-12-31;Schnee;5;2017
2012-12-31;Balboni;5;2012
2019-12-31;Halmer;4;2019
2015-12-31;Kallen;8;2015
2018-12-31;Raschle;8;2018
2018-12-31;Max;4;2018
2013-12-31;Golino;4;2013
2019-12-31;Ratto;8;2019
2018-12-31;Emde;5;2018
2015-12-31;Rossa;9;2015
2011-12-31;Scotland;4;2011
2021-12-31;Ikisivri;14;2021
2011-12-31;Riebel;8;2011
2011-12-31;Inoue;5;2011
2019-12-31;Stasiak;4;2019
2020-12-31;Franzen;8;2020
2022-12-31;Tepe;8;2022
2013-12-31;Mills;4;2013
2019-12-31;Korkmaz;56;2019
2011-12-31;Caprio;11;2011
2011-12-31;Fackler;5;2011
2015-12-31;Hrapic;5;2015
2021-12-31;Eisenhart;8;2021
2016-12-31;Dellers;10;2016
2013-12-31;Krstic;12;2013
2018-12-31;Ecknauer;5;2018
2020-12-31;Häberli;21;2020
2013-12-31;Jauslin;77;2013
2014-12-31;Arnautovic;5;2014
2013-12-31;Cöl;29;2013
2019-12-31;Beugger;5;2019
2012-12-31;Brouwer;6;2012
2022-12-31;Lambe;6;2022
2019-12-31;Cordewener;4;2019
2015-12-31;Vetsch;19;2015
2019-12-31;Merlo;4;2019
2016-12-31;Brogle;10;2016
2011-12-31;Kistler;14;2011
2016-12-31;Dervisevic;8;2016
2013-12-31;Parlak;17;2013
2012-12-31;Lindomba;4;2012
2013-12-31;Kalt;24;2013
2013-12-31;Cadosch;15;2013
2014-12-31;Oruclar;14;2014
2017-12-31;Ben Rhouma;4;2017
2016-12-31;Bley;6;2016
2019-12-31;Götte;5;2019
2013-12-31;Tütsch;4;2013
2018-12-31;Wyler;24;2018
2015-12-31;Rüetschi;15;2015
2013-12-31;Jehle;30;2013
2012-12-31;Azemi;6;2012
2020-12-31;Baggenstos;13;2020
2015-12-31;Gonsalves;4;2015
2012-12-31;Acik;5;2012
2014-12-31;Rossmann;5;2014
2020-12-31;Nufer;5;2020
2011-12-31;Bögli;21;2011
2017-12-31;Kosovac;8;2017
2020-12-31;Semiz;4;2020
2022-12-31;Mubemba;4;2022
2015-12-31;Leimbacher;12;2015
2014-12-31;Reinhold;7;2014
2011-12-31;Rihm;6;2011
2013-12-31;Weill;17;2013
2022-12-31;Furter;10;2022
2014-12-31;Nyffenegger;40;2014
2021-12-31;Casali;6;2021
2016-12-31;Iselin;31;2016
2018-12-31;Fornaro;6;2018
2017-12-31;Breiter;5;2017
2013-12-31;Zulauf;16;2013
2017-12-31;Mitrovic;41;2017
2012-12-31;Cousin;9;2012
2022-12-31;Engelmann;5;2022
2015-12-31;Huggenberger;5;2015
2017-12-31;Küttel;8;2017
2022-12-31;Horber;5;2022
2012-12-31;Cetinkaya;17;2012
2022-12-31;Petrillo;4;2022
2019-12-31;Baftijari;4;2019
2022-12-31;Shillova;5;2022
2021-12-31;Bercx;5;2021
2014-12-31;Rahmouni;4;2014
2020-12-31;Brouwer;8;2020
2017-12-31;Reinhard;55;2017
2020-12-31;Erdei;4;2020
2016-12-31;Waltimo;4;2016
2022-12-31;Agnello;5;2022
2020-12-31;Sennrich;6;2020
2015-12-31;Breitschmid;4;2015
2019-12-31;Demolli;5;2019
2013-12-31;Böhringer;12;2013
2022-12-31;Imbrogiano;16;2022
2020-12-31;Weitzel;4;2020
2018-12-31;Negri;8;2018
2013-12-31;Glas;4;2013
2021-12-31;Zumbrunn;16;2021
2016-12-31;Wesp;4;2016
2016-12-31;Leonte;5;2016
2014-12-31;Jan;7;2014
2013-12-31;Bernou;6;2013
2013-12-31;Brentini;6;2013
2021-12-31;Homaj;4;2021
2019-12-31;Beurret;5;2019
2018-12-31;Köprücü;5;2018
2022-12-31;Platunov;4;2022
2022-12-31;Sokoll;4;2022
2020-12-31;Root;5;2020
2020-12-31;Vorster;10;2020
2020-12-31;Kesheraschwili;5;2020
2021-12-31;Frehner;20;2021
2021-12-31;Ruprecht;13;2021
2015-12-31;Matthys;4;2015
2015-12-31;Sherpa;5;2015
2011-12-31;Scotto;4;2011
2021-12-31;Schweyer;5;2021
2015-12-31;Mastroianni;5;2015
2018-12-31;Scherz;4;2018
2020-12-31;Lohri;16;2020
2017-12-31;Käser;59;2017
2012-12-31;Pegios;5;2012
2022-12-31;Chernenko;4;2022
2019-12-31;Ilkic;4;2019
2017-12-31;Kluser;6;2017
2012-12-31;Belluoccio;7;2012
2013-12-31;de Vries;7;2013
2014-12-31;Vitoux;4;2014
2020-12-31;Blanc;18;2020
2018-12-31;Mian;4;2018
2018-12-31;Fischlewitz;6;2018
2015-12-31;Clalüna;4;2015
2012-12-31;Constantino;5;2012
2021-12-31;Kus;8;2021
2022-12-31;Pedrun;4;2022
2021-12-31;Junker;23;2021
2021-12-31;Pirovano;5;2021
2017-12-31;Dermaku;13;2017
2015-12-31;Sander;9;2015
2017-12-31;Rilak;7;2017
2018-12-31;Musci;4;2018
2016-12-31;Safarik;7;2016
2017-12-31;Melches;4;2017
2021-12-31;Polivka;4;2021
2015-12-31;Avdula;6;2015
2015-12-31;Campetella;5;2015
2016-12-31;Michaud;4;2016
2016-12-31;Gehri;8;2016
2017-12-31;Burkhard;48;2017
2020-12-31;Vaz;10;2020
2017-12-31;Jorge;4;2017
2022-12-31;Fabian;12;2022
2022-12-31;Zinchenko;4;2022
2021-12-31;Barbosa;46;2021
2021-12-31;Schreyvogel;7;2021
2018-12-31;Vicente;28;2018
2015-12-31;Schlatter;44;2015
2011-12-31;Grabowski;4;2011
2017-12-31;Adan;8;2017
2018-12-31;Schwab;70;2018
2018-12-31;Kosovac;8;2018
2011-12-31;Trochsler;4;2011
2019-12-31;Nicholas;5;2019
2021-12-31;Anderauer;5;2021
2012-12-31;Hervias;4;2012
2011-12-31;Senadeera;4;2011
2021-12-31;Herrera;26;2021
2022-12-31;Barth;82;2022
2018-12-31;Woodhouse;4;2018
2015-12-31;Hassan;29;2015
2015-12-31;Monnat;6;2015
2016-12-31;Flükiger;14;2016
2022-12-31;Garatti;5;2022
2019-12-31;To;18;2019
2021-12-31;Imoberdorf;5;2021
2017-12-31;Zeybek;5;2017
2018-12-31;Burciu;4;2018
2011-12-31;Ogbebor;4;2011
2019-12-31;Balinovic;7;2019
2013-12-31;Stehlin;21;2013
2011-12-31;Gagliardi;7;2011
2011-12-31;Thaler;25;2011
2011-12-31;Thäler;6;2011
2018-12-31;Thrier;6;2018
2016-12-31;Betz;17;2016
2012-12-31;Thakur;8;2012
2013-12-31;Kniss;4;2013
2019-12-31;de Wilde;4;2019
2019-12-31;Facchin;4;2019
2018-12-31;Vilas;5;2018
2014-12-31;Vetsch;19;2014
2018-12-31;Bircher;18;2018
2013-12-31;Capek;4;2013
2021-12-31;Vilela;4;2021
2013-12-31;Gremmelmaier;6;2013
2019-12-31;Özcelik;22;2019
2016-12-31;Korte;6;2016
2011-12-31;Inneman;4;2011
2011-12-31;Weissheimer;4;2011
2015-12-31;Kovaci;22;2015
2014-12-31;Hrapic;5;2014
2011-12-31;Dalli;5;2011
2020-12-31;Oxé;5;2020
2017-12-31;Zeka;26;2017
2011-12-31;Blatti;6;2011
2011-12-31;Gregor;6;2011
2013-12-31;Sailer;10;2013
2015-12-31;Kehrli;9;2015
2022-12-31;Zavahir;7;2022
2014-12-31;Dolder;24;2014
2017-12-31;Miljanovic;12;2017
2011-12-31;Torralbo;4;2011
2019-12-31;Solomon;10;2019
2013-12-31;Balas;4;2013
2016-12-31;Simonazzi;4;2016
2014-12-31;Köhli;9;2014
2013-12-31;Imhoof;5;2013
2012-12-31;Cevik;5;2012
2014-12-31;Sengupta;6;2014
2022-12-31;Patil;8;2022
2020-12-31;Ulli;10;2020
2021-12-31;Ball;5;2021
2021-12-31;Gunti;8;2021
2017-12-31;Hanc;4;2017
2017-12-31;Rüegger;30;2017
2015-12-31;Gökbudak;8;2015
2018-12-31;Liebmann;5;2018
2021-12-31;Qelaj;7;2021
2016-12-31;Goldberger;7;2016
2013-12-31;Zitnan;4;2013
2020-12-31;Ceran;28;2020
2016-12-31;Algeri;4;2016
2014-12-31;Maraj;6;2014
2014-12-31;Grey;8;2014
2014-12-31;Mannhart;9;2014
2022-12-31;Subotic;7;2022
2022-12-31;Rutkowski;4;2022
2020-12-31;Geng;4;2020
